procedure_name_en,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,property_usage_en,reg_type_id,reg_type_en,area_id,area_name_en,building_name_en,project_number,project_name_en,master_project_en,nearest_landmark_en,nearest_metro_en,nearest_mall_en,rooms_en,has_parking,procedure_area,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,instance_year,instance_month,instance_day,meter_sale_price,procedure_area_clipped
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,BURJ VIEW RESIDENCE,1691.0,BURJ VIEW RESIDENCE,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,2 B/R,1,119.78,2.0,1.0,0.0,2024.0,5.0,13.0,11270.66,119.78
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,Lakeside,16.0,LAKESIDE RESIDENCE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,2 B/R,1,107.1,1.0,1.0,0.0,2013.0,10.0,28.0,9803.92,107.1
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,395,Jabal Ali Industrial First,Unknown,1046.0,Unknown,JABAL ALI INDUSTRIAL DEVELOPMENT,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,Unknown,0,1858.06,1.0,1.0,0.0,2007.0,11.0,27.0,13993.09,1858.06
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,239,Al Baraha,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Salah Al Din Metro Station,Dubai Mall,Unknown,0,225.29,2.0,1.0,0.0,2015.0,6.0,22.0,26632.34,225.29
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,362,Naif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Baniyas Square Metro Station,Dubai Mall,Unknown,0,389.54,1.0,1.0,0.0,2021.0,3.0,17.0,9498.38,389.54
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,DUBAI ARCH TOWER,547.0,DUBAI ARCH TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Marina Mall Metro Station,Marina Mall,Studio,1,39.22,1.0,1.0,0.0,2015.0,6.0,22.0,9542.99,39.22
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,Azizi Grand,2036.0,Azizi Grand,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,66.68,1.0,1.0,0.0,2024.0,10.0,28.0,14048.89,66.68
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Stella Maris,1664.0,STELLA MARIS,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,1 B/R,1,101.67,1.0,1.0,0.0,2021.0,9.0,23.0,17212.55,101.67
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 5,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,750.47,1.0,3.0,0.0,2015.0,6.0,22.0,2550.25,750.47
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,Tamweel Tower,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,2 B/R,1,157.01,1.0,2.0,0.0,2009.0,8.0,31.0,7277.24,157.01
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Le Reve,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,4 B/R,1,566.71,1.0,1.0,0.0,2009.0,3.0,25.0,17817.01,566.71
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,FAIROOZ VILLA,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,5 B/R,1,474.23,1.0,1.0,0.0,2013.0,4.0,24.0,6112.83,474.23
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,HERA TOWER,336.0,Hera Tower,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,58.33,1.0,1.0,0.0,2015.0,6.0,22.0,10543.46,58.33
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 2,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,3 B/R,1,201.79,2.0,1.0,0.0,2024.0,9.0,30.0,16353.63,201.79
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,269,Al Hamriya,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Burjuman Metro Station,Dubai Mall,Unknown,0,5171.22,1.0,1.0,0.0,2025.0,5.0,29.0,14213.28,2189.4440000000054
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1051.0,Emirates Living - Springs 12,Springs - 2,Sports City Swimming Academy,Damac Properties,Marina Mall,2 B/R,0,172.71,1.0,1.0,0.0,2009.0,3.0,18.0,5234.21,172.71
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,3 B/R,1,166.98,1.0,1.0,0.0,2015.0,6.0,22.0,4186.13,166.98
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Blvd Heights T1,1561.0,BLVD HEIGHTS,DownTown Dubai,Burj Khalifa,Business Bay Metro Station,Dubai Mall,3 B/R,1,254.61,1.0,1.0,0.0,2025.0,11.0,21.0,27257.37,254.61
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,REEHAN 8,1046.0,Unknown,DownTown Dubai,Downtown Dubai,Buj Khalifa Dubai Mall Metro Station,Dubai Mall,1 B/R,1,102.75,1.0,1.0,0.0,2010.0,7.0,27.0,10217.89,102.75
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,EMERALD,1040.0,TIARA RESIDENCE,Palm Jumeirah,Burj Al Arab,Knowledge Village,Marina Mall,3 B/R,1,210.52,1.0,1.0,0.0,2015.0,6.0,22.0,17338.02,210.52
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Bahar 1,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,119.48,1.0,1.0,0.0,2020.0,11.0,23.0,8369.6,119.48
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,E-07,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,2.0,1.0,0.0,2009.0,9.0,28.0,4666.67,45.0
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Y-18,1046.0,Unknown,International City Phase 1,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Studio,0,45.0,3.0,1.0,0.0,2015.0,6.0,22.0,6444.44,45.0
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,264,Nad Al Hamar,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,1398.47,17.0,1.0,0.0,2015.0,6.0,22.0,3503.83,1398.47
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,CLAREN TOWER 2,1275.0,CLAREN 1,DownTown Dubai,Downtown Dubai,Business Bay Metro Station,Dubai Mall,2 B/R,1,114.48,1.0,2.0,0.0,2015.0,6.0,22.0,26387.91,114.48
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA CROWN TOWER,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,3 B/R,1,201.93,1.0,1.0,0.0,2013.0,9.0,30.0,12875.75,201.93
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Giovanni Boutique Suites,531.0,GIOVANNI BOUTIQUE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,2 B/R,1,81.85,1.0,1.0,0.0,2015.0,6.0,22.0,10140.5,81.85
Sell,3,Unit,42.0,Office,Commercial,1,Existing Properties,330,Marsa Dubai,Marina Plaza,1312.0,DM MARINA PLAZA,Dubai Marina,Burj Al Arab,Marina Mall Metro Station,Marina Mall,Office,1,367.05,1.0,1.0,0.0,2015.0,6.0,22.0,28420.89,367.05
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,410,Palm Jumeirah,THE RESIDENCES NORTH,390.0,FAIRMONT PALM RESIDENCE,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,2 B/R,1,169.08,1.0,1.0,0.0,2009.0,5.0,18.0,15318.19,169.08
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA CROWN TOWER,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,135.35,1.0,1.0,0.0,2015.0,6.0,22.0,14222.39,135.35
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Stella Maris,1664.0,STELLA MARIS,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2 B/R,1,137.83,1.0,1.0,0.0,2015.0,6.0,22.0,18138.73,137.83
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,EMIRATES CROWN TOWER,1046.0,Unknown,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,242.83,1.0,1.0,0.0,2011.0,4.0,26.0,9349.0,242.83
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Paloma x3,1046.0,Unknown,Dubai Marina,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,3 B/R,1,194.91,1.0,1.0,0.0,2011.0,2.0,24.0,12569.9,194.91
Sell,2,Building,60.0,Unknown,Residential,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,235.88,1.0,1.0,0.0,2005.0,4.0,18.0,5935.22,235.88
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,371,Al Safouh Second,The S Tower,2408.0,THE S TOWER,Site A,Burj Al Arab,Dubai Internet City,Marina Mall,4 B/R,1,504.72,1.0,1.0,0.0,2015.0,6.0,22.0,41329.31,504.72
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,351,Al Thanyah Third,GR PANORAMA,1315.0,PANORAMA,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,3 B/R,1,154.81,1.0,1.0,0.0,2015.0,6.0,22.0,11271.16,154.81
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,RIVIERA LAKE VIEW,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,41.9,1.0,1.0,0.0,2009.0,3.0,18.0,4725.54,41.9
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Elite 9 Sports Residence,1542.0,ELITE 9 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,41.33,1.0,1.0,0.0,2016.0,10.0,13.0,12581.66,41.33
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,350,Al Thanyah Fifth,GOLDCREST VIEWS 2,150.0,GOLD CREST VIEWS2,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Studio,1,40.25,1.0,1.0,0.0,2009.0,8.0,17.0,7986.53,40.25
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Amwaj 4,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,2 B/R,1,118.59,1.0,1.0,0.0,2015.0,6.0,22.0,10312.84,118.59
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,ARMADA  3,1260.0,ARMADA TOWERS,Jumeirah Lakes Towers,Burj Al Arab,Marina Mall Metro Station,Marina Mall,2 B/R,1,105.71,1.0,1.0,0.0,2015.0,6.0,22.0,10879.37,105.71
Sell,3,Unit,112.0,Hotel Rooms,Hospitality ,1,Existing Properties,330,Marsa Dubai,TFG MARINA,1318.0,TFG MARINA,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,Studio,1,30.99,2.0,1.0,0.0,2015.0,6.0,22.0,24321.04,30.99
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,TRIDENT GRAND RESIDENCE,208.0,TRIDENT GRAND,Dubai Marina,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,2 B/R,1,134.33,1.0,1.0,0.0,2015.0,6.0,22.0,12245.96,134.33
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GREEN LAKES S2,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,1 B/R,1,94.02,1.0,1.0,0.0,2015.0,6.0,22.0,8189.75,94.02
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 9,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,589.93,1.0,1.0,0.0,2006.0,12.0,20.0,2045.67,589.93
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,278,Mankhool,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Al Fahidi Metro Station,Dubai Mall,Unknown,0,836.13,2.0,1.0,0.0,2015.0,6.0,22.0,23919.73,836.13
Sell,3,Unit,101.0,Hotel Apartment,Hospitality ,1,Existing Properties,330,Marsa Dubai,Jumeirah Gate Tower 2,1790.0,Jumeirah Gate,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Residency,Marina Mall,1 B/R,1,75.18,1.0,1.0,0.0,2023.0,9.0,26.0,47885.08,75.18
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 7,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,553.05,1.0,1.0,0.0,2008.0,5.0,22.0,9492.81,553.05
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,DAMAC HEIGHTS,430.0,DAMAC HEIGHTS,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,2 B/R,1,140.9,1.0,1.0,0.0,2021.0,10.0,27.0,13342.8,140.9
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,232,Mirdif,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Rashidiya Metro Station,City Centre Mirdif,Unknown,0,696.77,1.0,1.0,0.0,1999.0,6.0,14.0,287.04,696.77
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,D-08,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,0,67.0,2.0,2.0,2.0,2009.0,4.0,14.0,5805.97,67.0
Sell,3,Unit,112.0,Hotel Rooms,Hospitality ,1,Existing Properties,330,Marsa Dubai,TFG MARINA,1318.0,TFG MARINA,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,Studio,1,41.61,1.0,1.0,0.0,2025.0,10.0,28.0,26994.28,41.61
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,HERA TOWER,336.0,Hera Tower,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,1 B/R,1,58.34,2.0,1.0,0.0,2024.0,8.0,16.0,12855.67,58.34
Sell,1,Land,60.0,Unknown,Residential,1,Existing Properties,395,Jabal Ali Industrial First,Unknown,1046.0,Unknown,JABAL ALI INDUSTRIAL DEVELOPMENT,Expo 2020 Site,DANUBE Metro Station,Ibn-e-Battuta Mall,Unknown,0,1858.06,1.0,1.0,0.0,2007.0,9.0,25.0,10763.92,1858.06
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,THE RESIDENCES NORTH,390.0,FAIRMONT PALM RESIDENCE,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,2 B/R,1,160.5,1.0,1.0,0.0,2015.0,6.0,22.0,13084.11,160.5
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA VIEW,1046.0,Unknown,Dubai Marina,Sports City Swimming Academy,Jumeirah Beach Residency,Marina Mall,2 B/R,0,52.49,1.0,1.0,0.0,2014.0,1.0,27.0,9525.62,52.49
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINASCAPE,1450.0,MARINASCAPE,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,4 B/R,1,834.83,1.0,1.0,0.0,2015.0,6.0,22.0,10181.71,834.83
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,CONCORDE TOWER 1,883.0,CONCORDE TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,69.98,1.0,1.0,0.0,2015.0,6.0,22.0,6573.31,69.98
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,Riviera Residence,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,3 B/R,1,96.11,1.0,1.0,0.0,2010.0,5.0,24.0,7439.39,96.11
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,Tamweel Tower,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,3 B/R,1,266.63,2.0,0.0,4.0,2015.0,6.0,22.0,7413.96,266.63
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ELITE 10 SPORTS RESIDENCE - 2,1607.0,ELITE 10 SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,71.38,1.0,1.0,0.0,2015.0,6.0,22.0,11207.62,71.38
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,435,Al Hebiah Fourth,RED RESIDENCE,848.0,RED RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,2 B/R,1,90.5,1.0,1.0,0.0,2012.0,9.0,13.0,7220.78,90.5
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,351,Al Thanyah Third,TNARO,1459.0,TANARO,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,1,128.21,1.0,1.0,0.0,2015.0,6.0,22.0,13141.63,128.21
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,235,Eyal Nasser,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Palm Deira Metro Stations,Dubai Mall,Unknown,0,214.98,7.0,3.0,0.0,2015.0,6.0,22.0,18606.38,214.98
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,Marina Living,2540.0,Marina Living,Dubai Marina,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,73.61,1.0,1.0,0.0,2024.0,8.0,29.0,24219.18,73.61
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,350,Al Thanyah Fifth,Unknown,1046.0,Unknown,Jumeirah Islands,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,Unknown,0,957.46,2.0,2.0,0.0,2021.0,4.0,26.0,7154.35,957.46
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,DUBAI ARCH TOWER,547.0,DUBAI ARCH TOWER,Jumeirah Lakes Towers,Sports City Swimming Academy,Marina Mall Metro Station,Marina Mall,Studio,1,40.81,1.0,1.0,0.0,2009.0,2.0,23.0,12097.75,40.81
Sell,4,Villa,60.0,Unknown,Residential,1,Existing Properties,316,Al Mizhar First,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Etisalat Metro Station,City Centre Mirdif,Unknown,0,594.58,4.0,1.0,0.0,2015.0,6.0,22.0,2522.79,594.58
Lease to Own Registration,4,Villa,60.0,Unknown,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1046.0,Unknown,Meadows 1,Sports City Swimming Academy,Damac Properties,Marina Mall,Unknown,0,567.08,2.0,2.0,2.0,2007.0,3.0,20.0,2445.51,567.08
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,TRAFALGAR,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,42.46,1.0,1.0,0.0,2009.0,2.0,24.0,5588.2,42.46
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,Royale Residence 2,479.0,ROYALE RESIDENCE2,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,1 B/R,1,64.1,1.0,1.0,0.0,2015.0,6.0,22.0,8016.6,64.1
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,CAYAN TOWER,130.0,CAYAN TOWER,Dubai Marina,Burj Al Arab,Marina Towers,Marina Mall,1 B/R,1,66.29,1.0,1.0,0.0,2015.0,6.0,22.0,17106.65,66.29
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,330,Marsa Dubai,OCEAN HEIGHTS,431.0,OCEAN HEIGHTS,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,2 B/R,1,148.27,1.0,2.0,0.0,2015.0,6.0,22.0,13354.02,148.27
Sell,4,Villa,4.0,Villa,Residential,1,Existing Properties,352,Al Thanayah Fourth,Unknown,1034.0,Emirates Living - Springs 4,Springs - 5,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,3 B/R,0,385.16,1.0,2.0,0.0,2015.0,6.0,22.0,2541.51,385.16
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,LAKE TERRACE,438.0,LAKE TERRACE,Jumeirah Lakes Towers,Sports City Swimming Academy,Jumeirah Lakes Towers,Marina Mall,1 B/R,1,68.48,1.0,1.0,0.0,2012.0,4.0,25.0,6844.63,68.48
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,410,Palm Jumeirah,RUBY,1040.0,TIARA RESIDENCE,Palm Jumeirah,Burj Al Arab,Knowledge Village,Marina Mall,2 B/R,1,155.8,1.0,1.0,0.0,2015.0,6.0,22.0,20218.23,155.8
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,LINKS WEST T1,1046.0,Unknown,The Greens,Burj Al Arab,Nakheel Metro Station,Marina Mall,2 B/R,0,137.31,1.0,1.0,0.0,2015.0,6.0,22.0,11288.33,137.31
Sell,2,Building,60.0,Unknown,Residential / Commercial,1,Existing Properties,233,Hor Al Anz,Unknown,1046.0,Unknown,Unknown,Dubai International Airport,Abu Baker Al Siddique Metro Station,Unknown,Unknown,0,178.86,3.0,1.0,0.0,2023.0,11.0,30.0,19568.38,178.86
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,PRINCESS TOWER,221.0,PRINCESS TOWER,Dubai Marina,Burj Al Arab,Mina Seyahi,Marina Mall,1 B/R,1,85.71,1.0,1.0,0.0,2012.0,12.0,31.0,10430.0,85.71
Sell - Pre registration,3,Unit,60.0,Flat,Residential,0,Off-Plan Properties,371,Al Safouh Second,The S Tower,2408.0,THE S TOWER,Site A,Burj Al Arab,Dubai Internet City,Marina Mall,4 B/R,1,447.24,1.0,2.0,0.0,2022.0,11.0,23.0,33621.73,447.24
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,409,Al Barshaa South Third,AL MADAR SIRAJ TOWER,181.0,SIRAJ TOWER,Arjan,Motor City,Sharaf Dg Metro Station,Mall of the Emirates,Studio,1,38.3,1.0,1.0,0.0,2022.0,11.0,25.0,7702.35,38.3
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,351,Al Thanyah Third,AL ALKA 1,1046.0,Unknown,The Greens,Burj Al Arab,Dubai Internet City,Marina Mall,Studio,1,40.69,1.0,1.0,0.0,2015.0,6.0,15.0,19660.85,40.69
Lease to Own Registration,3,Unit,60.0,Flat,Residential,1,Existing Properties,350,Al Thanyah Fifth,GREEN LAKES S3,1046.0,Unknown,Jumeirah Lakes Towers,Burj Al Arab,Damac Properties,Marina Mall,1 B/R,1,94.02,2.0,2.0,2.0,2015.0,6.0,22.0,16670.92,94.02
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,EAGLE HEIGHTS,712.0,EAGLE HEIGHTS,Dubai Sports City,Sports City Swimming Academy,Nakheel Metro Station,Marina Mall,Studio,1,40.05,1.0,1.0,0.0,2015.0,6.0,22.0,11111.11,40.05
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,435,Al Hebiah Fourth,ELITE RESIDENCES 2,333.0,ELITE II SPORTS RESIDENCE,Dubai Sports City,Sports City Swimming Academy,Dubai Internet City,Marina Mall,Studio,1,42.36,1.0,1.0,0.0,2015.0,6.0,22.0,6822.47,42.36
Delayed Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,390,Burj Khalifa,Blvd Heights T2,1561.0,BLVD HEIGHTS,DownTown Dubai,Burj Khalifa,Business Bay Metro Station,Dubai Mall,3 B/R,1,218.69,1.0,1.0,0.0,2015.0,6.0,22.0,24103.52,218.69
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA VIEW TOWER A,1046.0,Unknown,Dubai Marina,Burj Al Arab,Marina Mall Metro Station,Marina Mall,1 B/R,1,70.56,1.0,1.0,0.0,2016.0,12.0,20.0,16439.91,70.56
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,Sadaf 6,1046.0,Unknown,Jumeriah Beach Residence  - JBR,Burj Al Arab,Jumeirah Beach Resdency,Marina Mall,1 B/R,1,131.89,1.0,1.0,0.0,2010.0,2.0,15.0,3404.35,131.89
Sell - Pre registration,3,Unit,101.0,Hotel Apartment,Hospitality ,0,Off-Plan Properties,410,Palm Jumeirah,OCEANA HOTEL AND APARTMENTS,1644.0,OCEANA HOTEL AND APARTMENTS,Palm Jumeirah,Burj Al Arab,Palm Jumeirah,Marina Mall,Studio,1,34.28,1.0,1.0,0.0,2015.0,10.0,26.0,31269.14,34.28
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,330,Marsa Dubai,MARINA DIAMOND 6 (A),1046.0,Unknown,Dubai Marina,Burj Al Arab,Dubai Marina,Marina Mall,2 B/R,1,100.71,7.0,1.0,0.0,2009.0,6.0,22.0,9090.91,100.71
Sell,3,Unit,60.0,Flat,Residential,1,Existing Properties,343,Al Warsan First,TRAFALGAR,1046.0,Unknown,International City Phase 1,Unknown,Rashidiya Metro Station,City Centre Mirdif,1 B/R,1,21.23,1.0,1.0,0.0,2015.0,6.0,22.0,7065.47,30.606
