transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,source_dataset,actual_worth_was_missing,procedure_area_was_missing,meter_sale_price_was_missing,rent_value_was_missing,meter_rent_price_was_missing,instance_year,instance_month,instance_day
2-13-2012-2315,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2012-06-14,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 5,YANSOON 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,122.45,1550000,12658.23,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2012.0,6.0,14.0
1-41-2010-7124,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,2011-01-18,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 5,REEHAN 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,86.68,1860000,21458.24,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2011.0,1.0,18.0
2-14-2022-526,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2022-05-30,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 5,REEHAN 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,89.65,1462000,16307.86,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2022.0,5.0,30.0
1-11-2010-11848,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 8,YANSOON 8,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,89.0,1187888,13347.06,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
3-9-2025-4638,9,3,هبات,Gifts,هبه,Grant,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 5,ZAAFARAN 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,101.44,2282560,22501.58,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
3-9-2025-4639,9,3,هبات,Gifts,هبه,Grant,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 5,ZAAFARAN 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,148.28,3341058,22532.09,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
3-9-2025-4767,9,3,هبات,Gifts,هبه,Grant,2025-08-14,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 5,ZAAFARAN 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,87.14,1994816,22892.09,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2025.0,8.0,14.0
2-13-2013-8046,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2013-11-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران ا,ZAAFARAN 1,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,ثلاث غرف,3 B/R,1,200.21,3375000,16857.3,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2013.0,11.0,25.0
1-41-2010-299,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,2010-02-16,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 9,YANSOON 9,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,91.04,2281888,25064.67,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2010.0,2.0,16.0
1-11-2022-16200,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 9,YANSOON 9,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,91.04,1275000,14004.83,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2023-35291,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 3,ZAAFARAN 3,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,70.33,1140000,16209.3,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2015-11886,11,1,مبايعات,Sales,بيع,Sell,2015-07-22,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 4,REEHAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,90.86,2050000,22562.18,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,7.0,22.0
1-41-2010-7166,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,2014-10-15,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 4,REEHAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,90.49,1256888,13889.8,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2014.0,10.0,15.0
1-11-2016-4309,11,1,مبايعات,Sales,بيع,Sell,2016-04-13,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 4,REEHAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,91.7,2200000,23991.28,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2016.0,4.0,13.0
1-11-2018-7133,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 4,REEHAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,87.14,1270000,14574.25,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-14-2013-804,14,2,رهون,Mortgages,تعديل رهن,Modify Mortgage,2013-10-28,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 4,ZAAFARAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,94.11,1195744,12705.81,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2013.0,10.0,28.0
1-11-2018-9455,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 3,REEHAN 3,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,ثلاث غرف,3 B/R,1,174.94,4900000,28009.6,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2023-37411,11,1,مبايعات,Sales,بيع,Sell,2023-11-16,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 3,REEHAN 3,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,131.18,2600000,19820.09,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2023.0,11.0,16.0
1-11-2021-6198,11,1,مبايعات,Sales,بيع,Sell,2021-04-15,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران 4,ZAAFARAN 4,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,83.24,1300000,15617.49,1259412.0,8456.15,1.0,2.0,0.0,transactions,0,0,0,1,1,2021.0,4.0,15.0
1-11-2025-666,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 2,REEHAN 2,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,87.7,2100000,23945.27,1259412.0,8456.15,2.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2016-883,11,1,مبايعات,Sales,بيع,Sell,2016-01-25,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 8,REEHAN 8,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,81.57,1550000,19002.08,1259412.0,8456.15,2.0,2.0,0.0,transactions,0,0,0,1,1,2016.0,1.0,25.0
1-11-2013-7110,11,1,مبايعات,Sales,بيع,Sell,2013-04-17,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 5,YANSOON 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,115.01,1522888,13241.35,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2013.0,4.0,17.0
2-13-2012-315,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,2012-01-26,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 8,YANSOON 8,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,80.83,752500,9309.66,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2012.0,1.0,26.0
2-13-2018-7641,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 5,YANSOON 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,128.48,1200000,9339.98,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2013-24151,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ينسون 5,YANSOON 5,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,112.41,2650000,23574.42,1259412.0,8456.15,1.0,3.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
2-43-2024-165,43,2,رهون,Mortgages,تسجيل رهن محافظ,Portfolio Mortgage Registration,2024-11-14,1,أرض,Land,60.0,Unknown,Unknown,سكني / تجاري,Residential / Commercial,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,Unknown,Unknown,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,Unknown,Unknown,0,89.65,6500000,72504.18,1259412.0,8456.15,3.0,1.0,0.0,transactions,0,0,0,1,1,2024.0,11.0,14.0
1-11-2021-13770,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 3,REEHAN 3,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,74.79,855000,11432.01,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2010-10724,11,1,مبايعات,Sales,بيع,Sell,,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 1,REEHAN 1,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفتين,2 B/R,1,113.43,1488888,13126.05,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2015.0,6.0,22.0
1-11-2009-202905,11,1,مبايعات,Sales,بيع,Sell,2009-01-29,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,زعفران ا,ZAAFARAN 1,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,75.07,992888,13226.16,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2009.0,1.0,29.0
1-11-2011-19498,11,1,مبايعات,Sales,بيع,Sell,2011-12-19,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,390,برج خليفة,Burj Khalifa,ريحان 8,REEHAN 8,1046.0,Unknown,Unknown,DownTown Dubai,داون تاون دبي,وسط مدينة دبي,Downtown Dubai,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,مول دبي,Dubai Mall,غرفة,1 B/R,1,94.2,1300000,13800.42,1259412.0,8456.15,1.0,1.0,0.0,transactions,0,0,0,1,1,2011.0,12.0,19.0
